error,count
"(line 0,col 0) Parse error. Found &quot;int&quot;, expected one of  &quot;exports&quot; &quot;module&quot; &quot;open&quot; &quot;opens&quot; &quot;provides&quot; &quot;requires&quot; &quot;to&quot; &quot;transitive&quot; &quot;uses&quot; &quot;with&quot; &lt;IDENTIFIER&gt; Problem stacktrace :    com.github.javaparser.GeneratedJavaParser.generateParseException(GeneratedJavaParser.java:9874)   com.github.javaparser.GeneratedJavaParser.jj_consume_token(GeneratedJavaParser.java:9730)   com.github.javaparser.GeneratedJavaParser.Identifier(GeneratedJavaParser.java:2060)   com.github.javaparser.GeneratedJavaParser.SimpleName(GeneratedJavaParser.java:2007)   com.github.javaparser.GeneratedJavaParser.ClassOrInterfaceType(GeneratedJavaParser.java:1739)   com.github.javaparser.JavaParser.parse(JavaParser.java:123)   com.github.javaparser.JavaParser.simplifiedParse(JavaParser.java:386)   com.github.javaparser.JavaParser.parseClassOrInterfaceType(JavaParser.java:474)   com.github.javaparser.ast.nodeTypes.NodeWithMembers.addField(NodeWithMembers.java:91)   com.github.javaparser.ast.NodeTest.registerWithSelfPropagatingMode(NodeTest.java:173)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)   org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)   org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)   org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)   org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)   org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)   org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)   org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)   org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)   org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)   org.junit.runners.ParentRunner.run(ParentRunner.java:363)   org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:252)   org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:141)   org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:112)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.apache.maven.surefire.util.ReflectionUtils.invokeMethodWithArray(ReflectionUtils.java:189)   org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy.invoke(ProviderFactory.java:165)   org.apache.maven.surefire.booter.ProviderFactory.invokeProvider(ProviderFactory.java:85)   org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:115)   org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:75) ",1
"(line 0,col 0) Parse error. Found &quot;int&quot;, expected one of  &quot;exports&quot; &quot;module&quot; &quot;open&quot; &quot;opens&quot; &quot;provides&quot; &quot;requires&quot; &quot;to&quot; &quot;transitive&quot; &quot;uses&quot; &quot;with&quot; &lt;IDENTIFIER&gt; Problem stacktrace :    com.github.javaparser.GeneratedJavaParser.generateParseException(GeneratedJavaParser.java:9874)   com.github.javaparser.GeneratedJavaParser.jj_consume_token(GeneratedJavaParser.java:9730)   com.github.javaparser.GeneratedJavaParser.Identifier(GeneratedJavaParser.java:2060)   com.github.javaparser.GeneratedJavaParser.SimpleName(GeneratedJavaParser.java:2007)   com.github.javaparser.GeneratedJavaParser.ClassOrInterfaceType(GeneratedJavaParser.java:1739)   com.github.javaparser.JavaParser.parse(JavaParser.java:123)   com.github.javaparser.JavaParser.simplifiedParse(JavaParser.java:386)   com.github.javaparser.JavaParser.parseClassOrInterfaceType(JavaParser.java:474)   com.github.javaparser.ast.nodeTypes.NodeWithParameters.addAndGetParameter(NodeWithParameters.java:86)   com.github.javaparser.builders.NodeWithParametersBuildersTest.testGetParamByName(NodeWithParametersBuildersTest.java:66)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)   org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)   org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)   org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)   org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:26)   org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)   org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)   org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)   org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)   org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)   org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)   org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)   org.junit.runners.ParentRunner.run(ParentRunner.java:363)   org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:252)   org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:141)   org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:112)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.apache.maven.surefire.util.ReflectionUtils.invokeMethodWithArray(ReflectionUtils.java:189)   org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy.invoke(ProviderFactory.java:165)   org.apache.maven.surefire.booter.ProviderFactory.invokeProvider(ProviderFactory.java:85)   org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:115)   org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:75) ",1
"(line 0,col 0) Parse error. Found &quot;int&quot;, expected one of  &quot;exports&quot; &quot;module&quot; &quot;open&quot; &quot;opens&quot; &quot;provides&quot; &quot;requires&quot; &quot;to&quot; &quot;transitive&quot; &quot;uses&quot; &quot;with&quot; &lt;IDENTIFIER&gt; Problem stacktrace :    com.github.javaparser.GeneratedJavaParser.generateParseException(GeneratedJavaParser.java:9874)   com.github.javaparser.GeneratedJavaParser.jj_consume_token(GeneratedJavaParser.java:9730)   com.github.javaparser.GeneratedJavaParser.Identifier(GeneratedJavaParser.java:2060)   com.github.javaparser.GeneratedJavaParser.SimpleName(GeneratedJavaParser.java:2007)   com.github.javaparser.GeneratedJavaParser.ClassOrInterfaceType(GeneratedJavaParser.java:1739)   com.github.javaparser.JavaParser.parse(JavaParser.java:123)   com.github.javaparser.JavaParser.simplifiedParse(JavaParser.java:386)   com.github.javaparser.JavaParser.parseClassOrInterfaceType(JavaParser.java:474)   com.github.javaparser.ast.nodeTypes.NodeWithParameters.addAndGetParameter(NodeWithParameters.java:86)   com.github.javaparser.builders.NodeWithParametersBuildersTest.testGetParamByType(NodeWithParametersBuildersTest.java:73)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)   org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)   org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)   org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)   org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:26)   org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)   org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)   org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)   org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)   org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)   org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)   org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)   org.junit.runners.ParentRunner.run(ParentRunner.java:363)   org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:252)   org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:141)   org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:112)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.apache.maven.surefire.util.ReflectionUtils.invokeMethodWithArray(ReflectionUtils.java:189)   org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy.invoke(ProviderFactory.java:165)   org.apache.maven.surefire.booter.ProviderFactory.invokeProvider(ProviderFactory.java:85)   org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:115)   org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:75) ",1
"(line 0,col 0) Parse error. Found &quot;int&quot;, expected one of  &quot;exports&quot; &quot;module&quot; &quot;open&quot; &quot;opens&quot; &quot;provides&quot; &quot;requires&quot; &quot;to&quot; &quot;transitive&quot; &quot;uses&quot; &quot;with&quot; &lt;IDENTIFIER&gt; Problem stacktrace :    com.github.javaparser.GeneratedJavaParser.generateParseException(GeneratedJavaParser.java:9874)   com.github.javaparser.GeneratedJavaParser.jj_consume_token(GeneratedJavaParser.java:9730)   com.github.javaparser.GeneratedJavaParser.Identifier(GeneratedJavaParser.java:2060)   com.github.javaparser.GeneratedJavaParser.SimpleName(GeneratedJavaParser.java:2007)   com.github.javaparser.GeneratedJavaParser.ClassOrInterfaceType(GeneratedJavaParser.java:1739)   com.github.javaparser.JavaParser.parse(JavaParser.java:123)   com.github.javaparser.JavaParser.simplifiedParse(JavaParser.java:386)   com.github.javaparser.JavaParser.parseClassOrInterfaceType(JavaParser.java:474)   com.github.javaparser.ast.nodeTypes.NodeWithParameters.addParameter(NodeWithParameters.java:61)   com.github.javaparser.builders.NodeWithParametersBuildersTest.testAddParameter(NodeWithParametersBuildersTest.java:53)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)   org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)   org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)   org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)   org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:26)   org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)   org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)   org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)   org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)   org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)   org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)   org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)   org.junit.runners.ParentRunner.run(ParentRunner.java:363)   org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:252)   org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:141)   org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:112)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.apache.maven.surefire.util.ReflectionUtils.invokeMethodWithArray(ReflectionUtils.java:189)   org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy.invoke(ProviderFactory.java:165)   org.apache.maven.surefire.booter.ProviderFactory.invokeProvider(ProviderFactory.java:85)   org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:115)   org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:75) ",1
com.github.javaparser.ast.expr.VariableDeclarationExpr cannot be cast to com.github.javaparser.ast.body.FieldDeclaration,1
I could not find child &#x27;com.github.javaparser.printer.lexicalpreservation.TextElementMatchers$$Lambda$182/1197430386@1a1c21b4&#x27; from position 0,1
removed child(MarkerAnnotationExpr) vs TokenTextElement(73) {protected},2
"I could not find child &#x27;(c1, c2) -&gt; c1.getKey().compareTo(c2.getKey())&#x27; in parent &#x27;(Comparator&lt;Map.Entry&lt;K, V&gt;&gt; &amp; Serializable) (c1, c2) -&gt; c1.getKey().compareTo(c2.getKey())&#x27;. parentNodeText: NodeText{[ChildTextElement{Comparator&lt;Map.Entry&lt;K, V&gt;&gt; &amp; Serializable}]}",3
kept token(() vs ChildTextElement{c1},2
"Unexpected exception, expected&lt;java.lang.AssertionError&gt; but was&lt;com.github.javaparser.ParseProblemException&gt;",5
"Encountered unexpected token: &quot;;&quot; &quot;;&quot;     at line 1, column 8.  Was expecting one of:      &quot;,&quot;     &quot;=&quot;     &quot;@&quot;     &quot;[&quot;     &lt;EOF&gt;  Problem stacktrace :    com.github.javaparser.GeneratedJavaParser.generateParseException(GeneratedJavaParser.java:10189)   com.github.javaparser.GeneratedJavaParser.jj_consume_token(GeneratedJavaParser.java:10045)   com.github.javaparser.GeneratedJavaParser.VariableDeclarationExpressionParseStart(GeneratedJavaParser.java:5617)   com.github.javaparser.JavaParser.parse(JavaParser.java:123)   com.github.javaparser.JavaParser.simplifiedParse(JavaParser.java:323)   com.github.javaparser.JavaParser.parseVariableDeclarationExpr(JavaParser.java:450)   com.github.javaparser.ast.nodeTypes.NodeWithVariablesTest.getCommonTypeWorksForNormalVariables(NodeWithVariablesTest.java:35)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)   org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)   org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)   org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)   org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)   org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)   org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)   org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)   org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)   org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)   org.junit.runners.ParentRunner.run(ParentRunner.java:363)   org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:252)   org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:141)   org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:112)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.apache.maven.surefire.util.ReflectionUtils.invokeMethodWithArray(ReflectionUtils.java:189)   org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy.invoke(ProviderFactory.java:165)   org.apache.maven.surefire.booter.ProviderFactory.invokeProvider(ProviderFactory.java:85)   org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:115)   org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:75) ",1
"Encountered unexpected token: &quot;;&quot; &quot;;&quot;     at line 1, column 8.  Was expecting one of:      &quot;,&quot;     &quot;=&quot;     &quot;@&quot;     &quot;[&quot;     &lt;EOF&gt;  Problem stacktrace :    com.github.javaparser.GeneratedJavaParser.generateParseException(GeneratedJavaParser.java:10189)   com.github.javaparser.GeneratedJavaParser.jj_consume_token(GeneratedJavaParser.java:10045)   com.github.javaparser.GeneratedJavaParser.VariableDeclarationExpressionParseStart(GeneratedJavaParser.java:5617)   com.github.javaparser.JavaParser.parse(JavaParser.java:123)   com.github.javaparser.JavaParser.simplifiedParse(JavaParser.java:323)   com.github.javaparser.JavaParser.parseVariableDeclarationExpr(JavaParser.java:450)   com.github.javaparser.ast.nodeTypes.NodeWithVariablesTest.getElementTypeWorksForNormalVariables(NodeWithVariablesTest.java:65)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)   org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)   org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)   org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)   org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)   org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)   org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)   org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)   org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)   org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)   org.junit.runners.ParentRunner.run(ParentRunner.java:363)   org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:252)   org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:141)   org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:112)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.apache.maven.surefire.util.ReflectionUtils.invokeMethodWithArray(ReflectionUtils.java:189)   org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy.invoke(ProviderFactory.java:165)   org.apache.maven.surefire.booter.ProviderFactory.invokeProvider(ProviderFactory.java:85)   org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:115)   org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:75) ",1
"Encountered unexpected token: &quot;;&quot; &quot;;&quot;     at line 1, column 14.  Was expecting one of:      &quot;,&quot;     &quot;=&quot;     &quot;@&quot;     &quot;[&quot;     &lt;EOF&gt;  Problem stacktrace :    com.github.javaparser.GeneratedJavaParser.generateParseException(GeneratedJavaParser.java:10189)   com.github.javaparser.GeneratedJavaParser.jj_consume_token(GeneratedJavaParser.java:10045)   com.github.javaparser.GeneratedJavaParser.VariableDeclarationExpressionParseStart(GeneratedJavaParser.java:5617)   com.github.javaparser.JavaParser.parse(JavaParser.java:123)   com.github.javaparser.JavaParser.simplifiedParse(JavaParser.java:323)   com.github.javaparser.JavaParser.parseVariableDeclarationExpr(JavaParser.java:450)   com.github.javaparser.ast.nodeTypes.NodeWithVariablesTest.getElementTypeIsOkayWithArrayDifferences(NodeWithVariablesTest.java:77)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)   org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)   org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)   org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)   org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)   org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)   org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)   org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)   org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)   org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)   org.junit.runners.ParentRunner.run(ParentRunner.java:363)   org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:252)   org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:141)   org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:112)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.apache.maven.surefire.util.ReflectionUtils.invokeMethodWithArray(ReflectionUtils.java:189)   org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy.invoke(ProviderFactory.java:165)   org.apache.maven.surefire.booter.ProviderFactory.invokeProvider(ProviderFactory.java:85)   org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:115)   org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:75) ",1
"Encountered unexpected token: &quot;;&quot; &quot;;&quot;     at line 1, column 12.  Was expecting one of:      &quot;,&quot;     &quot;=&quot;     &quot;@&quot;     &quot;[&quot;     &lt;EOF&gt;  Problem stacktrace :    com.github.javaparser.GeneratedJavaParser.generateParseException(GeneratedJavaParser.java:10189)   com.github.javaparser.GeneratedJavaParser.jj_consume_token(GeneratedJavaParser.java:10045)   com.github.javaparser.GeneratedJavaParser.VariableDeclarationExpressionParseStart(GeneratedJavaParser.java:5617)   com.github.javaparser.JavaParser.parse(JavaParser.java:123)   com.github.javaparser.JavaParser.simplifiedParse(JavaParser.java:323)   com.github.javaparser.JavaParser.parseVariableDeclarationExpr(JavaParser.java:450)   com.github.javaparser.ast.nodeTypes.NodeWithVariablesTest.getCommonTypeWorksForArrayTypes(NodeWithVariablesTest.java:41)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)   org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)   org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)   org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)   org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)   org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)   org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)   org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)   org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)   org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)   org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)   org.junit.runners.ParentRunner.run(ParentRunner.java:363)   org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:252)   org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:141)   org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:112)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:498)   org.apache.maven.surefire.util.ReflectionUtils.invokeMethodWithArray(ReflectionUtils.java:189)   org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy.invoke(ProviderFactory.java:165)   org.apache.maven.surefire.booter.ProviderFactory.invokeProvider(ProviderFactory.java:85)   org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:115)   org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:75) ",1
